Name,lines_added,lines_deleted,comments_added,comments_deleted,commits,bug_fixes,avg_time_between_changes,dev_expertise_avg,dev_expertise_min,developer_count,commits_global,avg_time_between_changes_global,developer_count_global
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectFilterPullUpConstantsRule.java,158,0,0,0,1,0,0,68.0,68,1,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectMergeRule.java,39,5,0,0,2,0,214.0,68.0,68,1,3,190.5,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectOverIntersectRemoveRule.java,55,0,0,0,1,0,0,35.0,35,1,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveProjectSortTransposeRule.java,4,0,0,0,1,0,0,68.0,68,1,3,135.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveReduceExpressionsRule.java,1225,1041,2,1,10,0,45.111111111111114,34.333333333333336,0,3,10,45.111111111111114,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveReduceExpressionsWithStatsRule.java,303,3,0,0,2,0,125.0,68.0,68,1,2,125.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelColumnsAlignment.java,238,0,0,0,1,0,0,68.0,68,1,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelDecorrelator.java,2986,311,6,1,5,0,23.75,0.0,0,1,5,23.75,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRelFieldTrimmer.java,351,218,2,0,8,0,53.857142857142854,36.0,0,4,13,47.583333333333336,6
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveRulesRegistry.java,24,4,0,0,1,0,0,68.0,68,1,2,114.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSemiJoinRule.java,125,1,0,0,2,1,79.0,727.5,0,2,2,79.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortJoinReduceRule.java,6,4,0,0,3,0,29.5,51.5,35,2,4,28.333333333333332,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortLimitPullUpConstantsRule.java,166,17,0,0,6,1,35.0,51.5,35,2,6,35.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortMergeRule.java,33,6,0,0,1,0,0,68.0,68,1,3,16.5,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortProjectTransposeRule.java,6,46,0,0,2,0,180.0,68.0,68,1,4,150.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortRemoveRule.java,1,1,0,0,1,0,0,35.0,35,1,2,85.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSortUnionReduceRule.java,100,1,1,0,2,0,53.0,35.0,35,1,2,53.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveSubQueryRemoveRule.java,423,18,0,0,6,0,15.8,0.0,0,1,6,15.8,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveUnionPullUpConstantsRule.java,158,24,0,0,5,1,6.5,68.0,68,1,5,6.5,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/HiveWindowingFixRule.java,2,2,0,0,1,0,0,68.0,68,1,2,204.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/rules/PartitionPrune.java,0,0,0,0,0,0,0,0,0,0,2,314.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/FilterSelectivityEstimator.java,47,4,0,0,2,0,60.0,24.0,13,2,2,60.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdCollation.java,11,3,0,0,2,0,232.0,51.5,35,2,6,113.2,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdDistinctRowCount.java,15,14,0,0,2,0,283.0,745.0,35,2,2,283.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdDistribution.java,11,6,0,0,2,0,232.0,51.5,35,2,6,113.0,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdMemory.java,11,11,0,0,1,0,0,35.0,35,1,5,83.5,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdParallelism.java,12,12,0,0,1,0,0,35.0,35,1,7,55.666666666666664,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdPredicates.java,1162,567,1,1,8,1,41.714285714285715,38.666666666666664,13,3,8,41.714285714285715,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdRowCount.java,29,27,0,0,1,0,0,35.0,35,1,4,102.66666666666667,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdSelectivity.java,38,28,0,0,3,0,141.5,519.3333333333334,35,3,5,124.25,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdSize.java,35,10,0,0,3,0,141.5,519.3333333333334,35,3,9,77.125,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/stats/HiveRelMdUniqueKeys.java,62,14,0,0,2,0,232.0,51.5,35,2,3,270.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/ASTBuilder.java,120,48,0,0,8,1,62.714285714285715,125.75,1,4,14,61.30769230769231,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/ASTConverter.java,195,58,0,0,9,1,52.625,26.0,0,4,20,39.8421052631579,7
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/ExprNodeConverter.java,174,69,0,0,4,0,76.33333333333333,68.0,68,1,18,35.05882352941177,6
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveGBOpConvUtil.java,7,6,0,0,2,0,117.0,233.5,68,2,8,59.42857142857143,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveOpConverter.java,118,88,0,0,9,1,43.75,391.4,0,5,46,14.177777777777777,9
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/HiveOpConverterPostProc.java,3,7,0,0,3,0,81.0,521.3333333333334,41,3,9,48.0,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinCondTypeCheckProcFactory.java,5,115,0,0,2,0,314.0,233.5,68,2,2,314.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/JoinTypeCheckCtx.java,1,1,0,0,1,0,0,68.0,68,1,2,288.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/PlanModifierForASTConv.java,33,8,0,0,5,0,93.5,509.6666666666667,6,3,17,41.0625,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/PlanModifierForReturnPath.java,0,0,0,0,0,0,0,0,0,0,4,57.666666666666664,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/PlanModifierUtil.java,0,0,0,0,0,0,0,0,0,0,4,62.666666666666664,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/RexNodeConverter.java,271,47,0,0,9,0,50.25,37.2,0,5,18,45.705882352941174,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/SqlFunctionConverter.java,166,60,0,0,12,1,39.36363636363637,269.8333333333333,6,6,19,44.27777777777778,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/calcite/translator/TypeConverter.java,64,22,0,0,3,0,129.0,55.0,42,2,7,113.33333333333333,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/AbstractCorrelationProcCtx.java,20,1,0,0,1,0,0,58.0,58,1,3,515.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/CorrelationOptimizer.java,1,1,0,0,1,0,0,41.0,41,1,13,73.25,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/CorrelationUtilities.java,0,0,0,0,0,0,0,0,0,0,9,100.375,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/IntraQueryCorrelation.java,0,0,0,0,0,0,0,0,0,0,2,361.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/QueryPlanTreeTransformation.java,9,3,0,0,1,0,0,399.0,399,1,7,152.33333333333334,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/correlation/ReduceSinkDeDuplication.java,205,54,0,0,7,1,32.333333333333336,36.25,1,4,18,63.11764705882353,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteCanApplyCtx.java,0,0,0,0,0,0,0,0,0,0,9,188.25,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteCanApplyProcFactory.java,0,0,0,0,0,0,0,0,0,0,8,168.85714285714286,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteGBUsingIndex.java,11,14,0,0,3,0,44.0,631.6666666666666,41,3,14,125.46153846153847,7
ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteParseContextGenerator.java,7,8,0,0,3,0,198.5,620.0,6,3,9,248.5,6
ql/src/java/org/apache/hadoop/hive/ql/optimizer/index/RewriteQueryUsingAggregateIndexCtx.java,6,9,0,0,3,0,51.0,620.0,6,3,16,109.66666666666667,7
ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage/ExprProcCtx.java,0,0,0,0,0,0,0,0,0,0,4,586.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage/ExprProcFactory.java,15,19,0,0,1,0,0,1455.0,1455,1,9,258.5,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage/Generator.java,1,1,0,0,1,0,0,41.0,41,1,6,415.6,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage/LineageCtx.java,0,0,0,0,0,0,0,0,0,0,8,289.14285714285717,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/lineage/OpProcFactory.java,0,0,0,0,0,0,0,0,0,0,15,145.07142857142858,7
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/LBExprProcCtx.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/LBExprProcFactory.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/LBOpPartitionWalkerCtx.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/LBOpWalkerCtx.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/LBPartitionProcFactory.java,0,0,0,0,0,0,0,0,0,0,5,272.5,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/LBProcFactory.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/ListBucketingPruner.java,1,1,0,0,1,0,0,41.0,41,1,8,162.42857142857142,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/listbucketingpruner/ListBucketingPrunerUtils.java,0,0,0,0,0,0,0,0,0,0,2,33.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/metainfo/annotation/AnnotateOpTraitsProcCtx.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/metainfo/annotation/AnnotateWithOpTraits.java,1,1,0,0,1,0,0,41.0,41,1,4,208.66666666666666,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/metainfo/annotation/OpTraitsRulesProcFactory.java,35,14,0,0,2,0,197.0,199.5,0,2,12,89.0909090909091,7
ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PartitionConditionRemover.java,1,1,0,0,1,0,0,41.0,41,1,4,621.6666666666666,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcCtx.java,0,0,0,0,0,0,0,0,0,0,3,503.5,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrExprProcFactory.java,293,266,0,0,4,1,86.66666666666667,169.33333333333334,41,3,16,141.73333333333332,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrOpProcFactory.java,0,0,0,0,0,0,0,0,0,0,6,363.6,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/pcr/PcrOpWalkerCtx.java,0,0,0,0,0,0,0,0,0,0,2,663.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/AbstractJoinTaskDispatcher.java,0,0,0,0,0,0,0,0,0,0,4,211.66666666666666,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/AnnotateRunTimeStatsOptimizer.java,158,0,0,0,1,0,0,35.0,35,1,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/BucketingSortingCtx.java,14,15,0,0,2,0,9.0,68.0,68,1,5,282.25,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/BucketingSortingInferenceOptimizer.java,0,0,0,0,0,0,0,0,0,0,7,149.66666666666666,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/BucketingSortingOpProcFactory.java,16,15,0,0,2,0,9.0,68.0,68,1,7,188.16666666666666,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/CommonJoinResolver.java,0,0,0,0,0,0,0,0,0,0,13,74.08333333333333,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/CommonJoinTaskDispatcher.java,3,4,0,0,2,0,41.0,274.0,149,2,29,35.67857142857143,12
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/CrossProductCheck.java,0,0,0,0,0,0,0,0,0,0,6,115.6,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/GenMRSkewJoinProcessor.java,18,22,0,0,3,0,83.5,194.33333333333334,35,3,32,74.80645161290323,10
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/GenSparkSkewJoinProcessor.java,27,25,0,0,4,0,55.666666666666664,194.33333333333334,35,3,14,40.92307692307692,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/IndexWhereResolver.java,0,0,0,0,0,0,0,0,0,0,2,783.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LlapDecider.java,160,102,0,0,12,0,33.18181818181818,212.4,19,5,19,39.166666666666664,6
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/LocalMapJoinProcFactory.java,3,2,0,0,1,0,0,399.0,399,1,15,136.42857142857142,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/MapJoinResolver.java,0,0,0,0,0,0,0,0,0,0,18,89.76470588235294,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/MemoryDecider.java,0,0,0,0,0,0,0,0,0,0,3,79.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/MetadataOnlyOptimizer.java,2,1,0,0,1,0,0,3.0,3,1,19,88.05555555555556,7
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/NullScanOptimizer.java,11,0,0,0,1,0,0,3.0,3,1,4,252.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/NullScanTaskDispatcher.java,31,14,1,1,3,0,165.5,199.5,0,2,11,90.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/PhysicalContext.java,0,0,0,0,0,0,0,0,0,0,4,418.0,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/PhysicalOptimizer.java,5,1,0,0,1,0,0,35.0,35,1,15,172.71428571428572,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/PhysicalPlanResolver.java,0,0,0,0,0,0,0,0,0,0,4,260.3333333333333,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SamplingOptimizer.java,5,0,0,0,1,0,0,6.0,6,1,4,323.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SerializeFilter.java,7,17,0,0,1,0,0,149.0,149,1,4,51.333333333333336,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SkewJoinProcFactory.java,0,0,0,0,0,0,0,0,0,0,4,392.6666666666667,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SkewJoinResolver.java,0,0,0,0,0,0,0,0,0,0,8,184.28571428571428,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SortMergeJoinResolver.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SortMergeJoinTaskDispatcher.java,3,2,0,0,1,0,0,149.0,149,1,18,56.35294117647059,6
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SparkCrossProductCheck.java,0,0,0,0,0,0,0,0,0,0,3,12.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/SparkMapJoinResolver.java,3,1,0,0,1,0,0,35.0,35,1,17,35.0,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/StageIDsRearranger.java,0,0,0,0,0,0,0,0,0,0,2,198.0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/Vectorizer.java,627,322,0,0,21,1,22.45,262.1,0,10,118,10.905982905982906,27
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/index/IndexWhereProcCtx.java,0,0,0,0,0,0,0,0,0,0,2,1640.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/index/IndexWhereProcessor.java,0,0,0,0,0,0,0,0,0,0,9,205.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/physical/index/IndexWhereTaskDispatcher.java,0,0,0,0,0,0,0,0,0,0,8,193.57142857142858,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/ExprProcCtx.java,0,0,0,0,0,0,0,0,0,0,3,735.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/ExprProcFactory.java,0,0,0,0,0,0,0,0,0,0,9,183.75,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/ExprPrunerInfo.java,0,0,0,0,0,0,0,0,0,0,2,163.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/OpProcFactory.java,0,0,0,0,0,0,0,0,0,0,9,284.25,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/OpWalkerCtx.java,0,0,0,0,0,0,0,0,0,0,5,367.5,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/PartExprEvalUtils.java,0,0,0,0,0,0,0,0,0,0,8,209.57142857142858,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/PartitionExpressionForMetastore.java,28,36,0,0,3,0,23.0,208.66666666666666,78,3,8,116.28571428571429,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/ppr/PartitionPruner.java,22,12,0,0,4,0,123.66666666666667,169.33333333333334,41,3,63,43.33870967741935,17
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/CombineEquivalentWorkResolver.java,0,0,0,0,0,0,0,0,0,0,3,63.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SetSparkReducerParallelism.java,0,0,0,0,0,0,0,0,0,0,16,29.866666666666667,6
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkJoinHintOptimizer.java,0,0,0,0,0,0,0,0,0,0,2,19.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkJoinOptimizer.java,0,0,0,0,0,0,0,0,0,0,2,21.0,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkMapJoinOptimizer.java,1,1,0,0,1,0,0,399.0,399,1,19,42.44444444444444,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkPartitionPruningSinkDesc.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkReduceSinkMapJoinProc.java,17,13,0,0,2,0,37.0,233.5,68,2,16,38.93333333333333,8
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkSMBJoinHintOptimizer.java,0,0,0,0,0,0,0,0,0,0,3,15.0,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkSkewJoinProcFactory.java,0,0,0,0,0,0,0,0,0,0,7,15.5,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkSkewJoinResolver.java,0,0,0,0,0,0,0,0,0,0,5,23.25,2
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkSortMergeJoinFactory.java,0,6,0,0,1,0,0,1455.0,1455,1,5,99.75,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SparkSortMergeJoinOptimizer.java,0,0,0,0,0,0,0,0,0,0,4,10.666666666666666,3
ql/src/java/org/apache/hadoop/hive/ql/optimizer/spark/SplitSparkWorkResolver.java,2,2,0,0,1,0,0,149.0,149,1,4,130.33333333333334,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/AnnotateStatsProcCtx.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/AnnotateWithStatistics.java,1,1,0,0,1,0,0,41.0,41,1,5,189.0,4
ql/src/java/org/apache/hadoop/hive/ql/optimizer/stats/annotation/StatsRulesProcFactory.java,549,93,1,0,16,0,50.0,282.8333333333333,0,6,55,22.166666666666668,15
ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc/UnionProcContext.java,0,0,0,0,0,0,0,0,0,0,10,165.22222222222223,5
ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc/UnionProcFactory.java,1,2,0,0,1,0,0,399.0,399,1,15,177.78571428571428,7
ql/src/java/org/apache/hadoop/hive/ql/optimizer/unionproc/UnionProcessor.java,1,1,0,0,1,0,0,41.0,41,1,14,188.76923076923077,12
ql/src/java/org/apache/hadoop/hive/ql/parse/ASTErrorNode.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/ASTNode.java,124,61,0,0,5,1,92.25,395.25,0,4,22,139.0,11
ql/src/java/org/apache/hadoop/hive/ql/parse/ASTNodeOrigin.java,0,0,0,0,0,0,0,0,0,0,2,1.0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/AbstractSemanticAnalyzerHook.java,0,0,0,0,0,0,0,0,0,0,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/AlterTablePartMergeFilesDesc.java,0,0,0,0,0,0,0,0,0,0,6,301.0,4
ql/src/java/org/apache/hadoop/hive/ql/parse/AnalyzeCommandUtils.java,52,0,0,0,1,0,0,399.0,399,1,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/AppMasterEventProcessor.java,0,0,0,0,0,0,0,0,0,0,3,210.0,2
ql/src/java/org/apache/hadoop/hive/ql/parse/BaseSemanticAnalyzer.java,316,44,1,0,15,1,23.571428571428573,76.28571428571429,0,7,126,24.192,34
ql/src/java/org/apache/hadoop/hive/ql/parse/CalcitePlanner.java,1540,693,0,1,56,6,10.709090909090909,178.5,0,12,120,7.840336134453781,18
ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnAccessAnalyzer.java,31,36,0,0,2,0,144.0,745.0,35,2,9,147.75,5
ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnAccessInfo.java,0,0,0,0,0,0,0,0,0,0,4,233.66666666666666,4
ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnStatsAutoGatherContext.java,277,7,0,0,3,0,137.0,217.0,35,2,3,137.0,2
ql/src/java/org/apache/hadoop/hive/ql/parse/ColumnStatsSemanticAnalyzer.java,110,106,0,0,7,0,71.83333333333333,146.66666666666666,6,3,35,46.088235294117645,18
ql/src/java/org/apache/hadoop/hive/ql/parse/DDLSemanticAnalyzer.java,164,59,0,1,16,1,27.533333333333335,53.55555555555556,0,9,243,12.698347107438016,45
ql/src/java/org/apache/hadoop/hive/ql/parse/EximUtil.java,177,57,1,0,4,0,116.66666666666667,20.5,0,2,13,177.25,10
ql/src/java/org/apache/hadoop/hive/ql/parse/ExplainConfiguration.java,91,0,0,0,1,0,0,35.0,35,1,1,0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/ExplainSQRewriteSemanticAnalyzer.java,5,8,0,0,3,0,111.0,498.6666666666667,6,3,5,213.25,4
ql/src/java/org/apache/hadoop/hive/ql/parse/ExplainSemanticAnalyzer.java,113,35,2,0,6,0,45.0,392.6,6,5,30,100.10344827586206,15
ql/src/java/org/apache/hadoop/hive/ql/parse/ExportSemanticAnalyzer.java,29,17,0,0,4,0,116.66666666666667,15.666666666666666,0,3,17,132.9375,12
ql/src/java/org/apache/hadoop/hive/ql/parse/FileSinkProcessor.java,0,0,0,0,0,0,0,0,0,0,5,180.75,2
ql/src/java/org/apache/hadoop/hive/ql/parse/FromClauseParser.g,47,38,0,0,6,0,47.0,44.666666666666664,35,3,23,63.54545454545455,13
ql/src/java/org/apache/hadoop/hive/ql/parse/FunctionSemanticAnalyzer.java,3,2,0,0,1,0,0,6.0,6,1,27,105.15384615384616,15
ql/src/java/org/apache/hadoop/hive/ql/parse/GenMapRedWalker.java,0,0,0,0,0,0,0,0,0,0,7,411.6666666666667,4
ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezProcContext.java,5,4,0,0,2,0,9.0,233.5,68,2,24,39.69565217391305,7
ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezUtils.java,166,41,0,0,11,2,43.1,326.75,0,8,36,31.17142857142857,16
ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezWork.java,8,4,0,0,3,1,162.0,927.0,399,2,38,32.945945945945944,8
ql/src/java/org/apache/hadoop/hive/ql/parse/GenTezWorkWalker.java,0,0,0,0,0,0,0,0,0,0,3,319.0,2
ql/src/java/org/apache/hadoop/hive/ql/parse/GlobalLimitCtx.java,8,1,0,0,1,0,0,1.0,1,1,4,409.0,3
ql/src/java/org/apache/hadoop/hive/ql/parse/HiveLexer.g,44,13,0,0,12,0,40.09090909090909,69.3,0,10,49,30.479166666666668,24
ql/src/java/org/apache/hadoop/hive/ql/parse/HiveParser.g,351,88,0,0,20,0,23.210526315789473,72.55555555555556,0,9,113,13.053571428571429,31
ql/src/java/org/apache/hadoop/hive/ql/parse/HiveSemanticAnalyzerHook.java,0,0,0,0,0,0,0,0,0,0,2,488.0,1
ql/src/java/org/apache/hadoop/hive/ql/parse/HiveSemanticAnalyzerHookContext.java,0,0,0,0,0,0,0,0,0,0,5,365.75,3
ql/src/java/org/apache/hadoop/hive/ql/parse/HiveSemanticAnalyzerHookContextImpl.java,0,0,0,0,0,0,0,0,0,0,4,487.6666666666667,2
ql/src/java/org/apache/hadoop/hive/ql/parse/IdentifiersParser.g,309,204,0,0,23,0,19.5,23.22222222222222,0,9,63,23.403225806451612,23
ql/src/java/org/apache/hadoop/hive/ql/parse/ImportSemanticAnalyzer.java,306,243,0,0,10,3,39.77777777777778,88.66666666666667,0,6,39,56.18421052631579,17
ql/src/java/org/apache/hadoop/hive/ql/parse/IndexUpdater.java,1,0,0,0,1,0,0,399.0,399,1,7,275.1666666666667,6
ql/src/java/org/apache/hadoop/hive/ql/parse/InputSignature.java,0,0,0,0,0,0,0,0,0,0,7,435.3333333333333,4
ql/src/java/org/apache/hadoop/hive/ql/parse/JoinCond.java,0,0,0,0,0,0,0,0,0,0,2,1724.0,2
