Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax
File,HWIException.java,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,48.0,8.0,16.0,7.0,5.0,24.0,6.0,11.0,7.0,4.0,1.0,1.0,1.0,1.0,0.0,1.5,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,HWIServer.java,25.0,2.0,15.0,8.0,3.0,3.0,3.0,2.0,1.0,14.5,0.0,1.0,1.0,1.0,4.0,3.0,2.0,4.0,0.0,0.0,0.0,4.0,146.0,18.0,73.0,25.0,46.0,55.0,46.0,59.0,26.0,41.0,9.0,9.0,9.0,1.5,25.0,0.75,12.0,12.0,12.0,8.0,0.0,2.6666666666666665,10.0,1.0,7.833333333333333,26.0,1.0,14.5,80.0,0.0,0.6666666666666666,3.0
File,HWISessionItem.java,13.0,0.0,9.0,4.0,2.0,2.0,2.0,1.0,3.0,38.0,0.0,2.0,0.0,1.0,33.0,35.0,19.0,35.0,0.0,2.0,2.0,31.0,610.0,62.0,370.0,94.0,217.0,182.0,181.0,262.0,91.0,183.0,18.0,18.0,18.0,1.0,86.0,0.49,75.0,75.0,75.0,36.0,1.0,3.5,20.0,1.0,4.1875,37.0,1.0,12.78125,348.0,0.0,0.8125,9.0
File,HWISessionManager.java,15.0,1.0,10.0,5.0,2.0,2.0,2.0,1.0,1.5,17.5,0.0,1.0,0.0,1.0,11.0,11.0,2.0,11.0,0.0,0.0,5.0,6.0,222.0,24.0,124.0,28.0,71.0,77.0,53.0,90.0,33.0,61.0,11.0,11.0,11.0,1.5,53.0,0.62,27.0,27.0,27.0,14.0,1.0,2.9285714285714284,9.0,1.0,6.571428571428571,37.0,1.0,33.714285714285715,384.0,0.0,1.1428571428571428,5.0
File,Hadoop23Shims.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.5555555555555556,15.166666666666666,0.1111111111111111,18.0,3.0,3.0,128.0,125.0,26.0,128.0,0.0,10.0,2.0,116.0,1504.0,186.0,1188.0,467.0,580.0,137.0,503.0,739.0,350.0,453.0,8.0,8.0,9.0,1.5555555555555556,18.72222222222222,0.12,230.0,223.0,240.0,148.0,0.0,2.43859649122807,11.0,0.0,3.4210526315789473,26.0,1.0,2.06140350877193,27.0,0.0,0.5789473684210527,4.0
File,HadoopDefaultAuthenticator.java,7.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,2.0,11.0,2.0,1.0,0.0,0.0,6.0,6.0,3.0,6.0,0.0,0.0,0.0,6.0,84.0,15.0,51.0,26.0,16.0,18.0,23.0,33.0,20.0,13.0,4.0,4.0,4.0,1.0,67.0,0.35,9.0,9.0,9.0,6.0,0.0,1.5,5.0,0.0,2.0,9.0,1.0,2.1666666666666665,8.0,0.0,0.16666666666666666,1.0
File,HadoopDefaultMetastoreAuthenticator.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,31.0,5.0,9.0,6.0,1.0,17.0,3.0,5.0,4.0,1.0,1.0,1.0,1.0,2.0,0.0,1.89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,HadoopJobExecHelper.java,18.0,2.0,15.0,2.0,3.0,3.0,3.0,1.0,1.0,23.666666666666668,0.0,3.0,3.0,2.0,27.0,24.0,11.0,27.0,2.0,7.0,0.0,18.0,639.0,87.0,462.0,146.0,289.0,92.0,244.0,339.0,145.0,240.0,30.0,30.0,34.0,1.3333333333333333,40.333333333333336,0.2,88.0,88.0,93.0,34.0,0.0,4.28,21.0,1.0,7.28,59.0,1.0,82583.04,2064448.0,0.0,0.96,5.0
File,HadoopJobExecHook.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,32.0,6.0,9.0,8.0,0.0,17.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.89,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0
File,HadoopShims.java,4.0,0.0,4.0,0.0,1.0,1.0,2.0,0.0,1.8181818181818181,11.454545454545455,0.2727272727272727,4.0,1.0,1.0,3.0,4.0,4.0,5.0,2.0,0.0,0.0,3.0,64.0,10.0,32.0,19.0,10.0,22.0,13.0,20.0,15.0,8.0,3.0,3.0,5.0,1.1818181818181819,9.181818181818182,0.69,3.0,3.0,5.0,1.0,0.0,2.8727272727272726,110.0,0.0,1.2787878787878788,17.0,0.0,0.6242424242424243,24.0,0.0,0.12121212121212122,2.0
File,HadoopShims.java,3.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.8181818181818181,11.454545454545455,0.2727272727272727,18.0,1.0,0.0,111.0,116.0,10.0,117.0,27.0,0.0,0.0,90.0,749.0,102.0,239.0,208.0,7.0,411.0,155.0,179.0,172.0,7.0,2.0,2.0,2.0,1.1818181818181819,9.181818181818182,1.72,9.0,9.0,9.0,8.0,0.0,2.8727272727272726,110.0,0.0,1.2787878787878788,17.0,0.0,0.6242424242424243,24.0,0.0,0.12121212121212122,2.0
File,HadoopShimsCurrent.java,8.0,0.0,8.0,0.0,2.0,1.0,2.0,1.0,2.0,4.0,0.0,2.0,0.0,0.0,3.0,3.0,1.0,3.0,1.0,0.0,0.0,2.0,62.0,8.0,34.0,13.0,15.0,20.0,12.0,18.0,11.0,7.0,4.0,2.0,4.0,1.0,0.0,0.59,6.0,4.0,6.0,3.0,3.0,4.5,6.0,1.0,1.5,2.0,1.0,2.5,4.0,0.0,0.5,1.0
File,HadoopShimsSecure.java,10.0,1.0,8.0,1.0,2.0,2.0,2.0,1.0,1.8,14.6,0.6,5.0,1.0,2.0,40.0,39.0,14.0,40.0,0.0,2.0,2.0,36.0,434.0,65.0,320.0,153.0,128.0,50.0,152.0,205.0,111.0,103.0,6.0,6.0,8.0,1.4,20.2,0.16,48.0,48.0,51.0,29.0,0.0,2.0277777777777777,13.0,0.0,2.638888888888889,17.0,0.0,1.8333333333333333,24.0,0.0,0.3611111111111111,2.0
File,HadoopShims_2_2.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,36.0,5.0,11.0,8.0,1.0,20.0,6.0,8.0,7.0,1.0,1.0,1.0,1.0,1.0,0.0,1.82,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,HadoopThriftAuthBridge.java,13.0,0.0,11.0,1.0,2.0,2.0,2.0,1.0,1.375,10.0625,0.1875,14.0,2.0,19.0,42.0,42.0,12.0,44.0,3.0,3.0,5.0,33.0,767.0,84.0,572.0,216.0,328.0,119.0,257.0,357.0,177.0,218.0,12.0,12.0,12.0,1.3125,17.0625,0.21,94.0,93.0,96.0,57.0,0.0,4.809523809523809,34.0,1.0,4.380952380952381,27.0,0.0,10.380952380952381,162.0,0.0,0.5238095238095238,3.0
File,HadoopThriftAuthBridge23.java,31.0,0.0,20.0,11.0,4.0,4.0,4.0,4.0,1.0,10.666666666666666,0.3333333333333333,1.0,0.0,4.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,107.0,9.0,58.0,19.0,31.0,40.0,26.0,36.0,15.0,22.0,4.0,4.0,4.0,2.3333333333333335,33.333333333333336,0.69,4.0,4.0,4.0,4.0,0.0,3.0,6.0,1.0,3.2,6.0,1.0,1.8,5.0,0.0,0.4,2.0
File,Handle.java,7.0,0.0,7.0,0.0,2.0,2.0,2.0,2.0,1.2080291970802919,12.715328467153284,0.06569343065693431,1.0,0.0,0.0,7.0,7.0,1.0,7.0,0.0,0.0,0.0,7.0,78.0,14.0,47.0,17.0,21.0,17.0,19.0,32.0,14.0,18.0,7.0,7.0,7.0,1.72992700729927,11.416058394160585,0.36,13.0,13.0,13.0,12.0,0.0,4.628908554572272,101.0,0.0,5.678466076696165,70.0,0.0,4630.040707964602,6621372.0,0.0,0.759882005899705,7.0
File,HandleIdentifier.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,2.0,2.0,8.833333333333334,0.0,1.0,0.0,0.0,9.0,9.0,2.0,9.0,0.0,0.0,0.0,9.0,113.0,13.0,79.0,27.0,43.0,21.0,40.0,59.0,24.0,38.0,10.0,10.0,10.0,1.3333333333333333,12.5,0.27,20.0,20.0,20.0,18.0,0.0,3.2291666666666665,13.0,1.0,2.7916666666666665,11.0,1.0,2.625,13.0,0.0,0.5,3.0
File,Handler.java,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1526104417670682,13.112449799196787,0.060240963855421686,2.0,0.0,0.0,1.0,3.0,7.0,3.0,1.0,0.0,0.0,2.0,41.0,4.0,17.0,10.0,5.0,20.0,13.0,15.0,10.0,5.0,1.0,1.0,1.0,1.7630522088353413,10.606425702811245,1.18,1.0,1.0,1.0,1.0,0.0,4.865312264860798,101.0,0.0,6.599699021820918,70.0,0.0,5904.145974416855,6621372.0,0.0,0.8781038374717833,7.0
File,HarOutputCommitterPostProcessor.java,11.0,1.0,7.0,3.0,1.0,1.0,2.0,1.0,1.0,15.0,0.0,1.0,1.0,0.0,7.0,6.0,1.0,7.0,0.0,0.0,0.0,7.0,125.0,20.0,64.0,37.0,31.0,42.0,34.0,45.0,31.0,23.0,4.0,4.0,5.0,1.0,71.0,0.66,10.0,10.0,11.0,7.0,2.0,3.4285714285714284,7.0,1.0,4.428571428571429,12.0,1.0,1.5714285714285714,5.0,0.0,0.2857142857142857,2.0
File,HashCodeUtil.java,17.0,2.0,14.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,132.0,21.0,87.0,19.0,63.0,32.0,63.0,77.0,21.0,56.0,6.0,6.0,6.0,1.0,0.0,0.37,13.0,13.0,13.0,6.0,1.0,5.666666666666667,16.0,1.0,1.3333333333333333,2.0,1.0,4.166666666666667,18.0,0.0,0.6666666666666666,2.0
File,HashMapWrapper.java,7.0,0.0,7.0,0.0,1.0,1.0,2.0,1.0,2.0,20.5,0.0,2.0,1.0,4.0,24.0,23.0,11.0,24.0,0.0,1.0,0.0,23.0,259.0,33.0,199.0,93.0,80.0,29.0,99.0,135.0,72.0,70.0,5.0,5.0,5.0,1.5,71.0,0.15,35.0,35.0,36.0,24.0,0.0,3.6315789473684212,13.0,0.0,3.0526315789473686,12.0,1.0,2.1052631578947367,12.0,0.0,0.3157894736842105,2.0
File,HashTableDummyDesc.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,39.0,6.0,12.0,7.0,2.0,21.0,5.0,8.0,6.0,2.0,1.0,1.0,1.0,2.0,0.0,1.75,2.0,2.0,2.0,2.0,2.0,3.5,5.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,HashTableDummyOperator.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,13.0,0.0,1.0,1.0,1.0,8.0,7.0,0.0,8.0,0.0,0.0,2.0,6.0,82.0,12.0,52.0,29.0,16.0,18.0,26.0,36.0,24.0,14.0,2.0,2.0,2.0,2.0,0.0,0.35,9.0,9.0,9.0,8.0,0.0,0.8333333333333334,3.0,0.0,2.6666666666666665,11.0,1.0,1.1666666666666667,2.0,0.0,0.16666666666666666,1.0
File,HashTableLoader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8,32.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,37.0,4.0,12.0,11.0,0.0,21.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0,20.2,1.75,0.0,0.0,0.0,0.0,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,1365.0,25784.0,0.0,1.736842105263158,5.0
File,HashTableLoader.java,23.0,1.0,22.0,0.0,5.0,5.0,5.0,3.0,1.8,32.0,0.0,1.0,0.0,1.0,4.0,4.0,4.0,4.0,0.0,2.0,0.0,2.0,159.0,15.0,122.0,62.0,59.0,22.0,79.0,100.0,59.0,58.0,6.0,6.0,7.0,1.0,20.2,0.18,18.0,18.0,20.0,12.0,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,1365.0,25784.0,0.0,1.736842105263158,5.0
File,HashTableLoader.java,34.0,2.0,31.0,2.0,7.0,7.0,8.0,2.0,1.8,32.0,0.0,1.0,0.0,1.0,4.0,4.0,5.0,4.0,0.0,2.0,0.0,2.0,207.0,17.0,163.0,78.0,86.0,27.0,97.0,123.0,70.0,75.0,12.0,12.0,15.0,1.0,20.2,0.17,26.0,26.0,32.0,8.0,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,1365.0,25784.0,0.0,1.736842105263158,5.0
File,HashTableLoader.java,51.0,5.0,44.0,3.0,9.0,9.0,9.0,4.0,1.8,32.0,0.0,1.0,1.0,1.0,4.0,3.0,3.0,4.0,0.0,2.0,0.0,2.0,272.0,29.0,214.0,88.0,131.0,32.0,123.0,160.0,83.0,100.0,22.0,22.0,24.0,1.0,20.2,0.15,34.0,34.0,36.0,16.0,1.0,5.473684210526316,16.0,0.0,12.263157894736842,52.0,0.0,1365.0,25784.0,0.0,1.736842105263158,5.0
File,HashTableLoaderFactory.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,2.0,1.0,8.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,44.0,5.0,18.0,8.0,6.0,21.0,8.0,13.0,8.0,5.0,3.0,3.0,3.0,1.0,0.0,1.17,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,1.0,1.0
File,HashTableSinkDesc.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.5,9.0,0.5,1.0,0.0,1.0,50.0,50.0,23.0,50.0,0.0,0.0,0.0,50.0,383.0,74.0,242.0,116.0,78.0,67.0,106.0,159.0,85.0,75.0,2.0,2.0,2.0,3.5,72.0,0.28,51.0,51.0,51.0,50.0,1.0,1.86,6.0,1.0,1.16,8.0,1.0,1.02,2.0,0.0,0.02,1.0
File,HashTableSinkOperator.java,17.0,1.0,15.0,1.0,3.0,3.0,3.0,2.0,1.8,23.0,0.4,1.0,2.0,2.0,13.0,11.0,18.0,13.0,0.0,2.0,3.0,8.0,345.0,37.0,252.0,107.0,141.0,58.0,159.0,199.0,103.0,117.0,9.0,9.0,11.0,2.4,44.2,0.23,38.0,38.0,44.0,23.0,0.0,5.666666666666667,19.0,1.0,9.714285714285714,46.0,1.0,9.0,72.0,0.0,1.0476190476190477,3.0
File,HbaseMetastoreProto.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.6341463414634145,15.121951219512194,0.0,166.0,642.0,344.0,3579.0,2945.0,505.0,3587.0,380.0,374.0,156.0,2677.0,34901.0,1793.0,26948.0,8280.0,14622.0,6160.0,11184.0,16711.0,5471.0,11694.0,29.0,23.0,29.0,1.991869918699187,51.7479674796748,0.23,5600.0,5463.0,5622.0,3415.0,0.0,2.1719443622373484,40.0,0.0,2.938147380881918,84.0,0.0,132.59159514649303,196608.0,0.0,0.3847292098253921,3.0
File,HcatDelegator.java,18.0,1.0,15.0,2.0,3.0,3.0,3.0,2.0,1.0,24.5,0.0,2.0,0.0,1.0,42.0,42.0,1.0,42.0,0.0,19.0,0.0,23.0,873.0,80.0,671.0,214.0,460.0,124.0,256.0,390.0,141.0,311.0,10.0,10.0,10.0,2.0,47.5,0.18,130.0,130.0,133.0,66.0,2.0,7.365853658536586,15.0,2.0,6.975609756097561,23.0,1.0,17.024390243902438,512.0,0.0,1.146341463414634,3.0
File,HcatException.java,10.0,0.0,10.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,42.0,4.0,17.0,7.0,6.0,21.0,10.0,12.0,7.0,5.0,1.0,1.0,1.0,1.5,0.0,1.24,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,HcatTestUtils.java,15.0,1.0,12.0,3.0,3.0,3.0,3.0,2.0,1.0,17.0,0.0,1.0,3.0,9.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,100.0,10.0,61.0,32.0,31.0,37.0,36.0,50.0,34.0,28.0,5.0,5.0,5.0,1.0,100.0,0.61,9.0,9.0,9.0,5.0,3.0,12.333333333333334,30.0,3.0,5.666666666666667,9.0,1.0,5.0,10.0,0.0,1.3333333333333333,2.0
File,HdfsUtils.java,15.0,0.0,14.0,1.0,3.0,3.0,3.0,2.0,1.0,12.0,0.0,1.0,2.0,3.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,72.0,7.0,43.0,26.0,23.0,22.0,25.0,30.0,22.0,14.0,3.0,3.0,3.0,1.0,50.0,0.51,5.0,5.0,5.0,4.0,5.0,5.5,6.0,1.0,6.0,11.0,1.0,2.0,3.0,0.0,0.5,1.0
File,HeartBeatFailure.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,33.0,4.0,12.0,7.0,3.0,17.0,8.0,10.0,7.0,3.0,1.0,1.0,1.0,2.0,0.0,1.42,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,HeartbeatFactory.java,12.0,1.0,10.0,1.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,47.0,7.0,21.0,15.0,8.0,19.0,14.0,16.0,13.0,6.0,1.0,1.0,1.0,1.0,0.0,0.9,1.0,1.0,1.0,1.0,10.0,10.0,10.0,6.0,6.0,6.0,1.0,1.0,1.0,0.0,0.0,0.0
File,HeartbeatRequest.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,2.2,9.6,0.0,6.0,3.0,9.0,40.0,39.0,7.0,42.0,1.0,2.0,0.0,39.0,489.0,71.0,391.0,117.0,215.0,33.0,185.0,276.0,104.0,189.0,8.0,8.0,16.0,1.4,14.2,0.08,89.0,84.0,99.0,58.0,0.0,3.324324324324324,9.0,0.0,3.2162162162162162,11.0,1.0,3.081081081081081,16.0,0.0,0.5945945945945946,3.0
File,HeartbeatTimerTask.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,1.0,14.0,0.0,1.0,0.0,1.0,4.0,4.0,5.0,4.0,1.0,1.0,0.0,2.0,83.0,10.0,49.0,26.0,18.0,24.0,32.0,38.0,23.0,16.0,4.0,4.0,4.0,1.0,25.5,0.49,7.0,7.0,7.0,4.0,0.0,5.545454545454546,19.0,1.0,4.818181818181818,8.0,1.0,1.1818181818181819,3.0,0.0,0.09090909090909091,1.0
File,HeartbeatTxnRangeRequest.java,8.0,0.0,7.0,1.0,2.0,2.0,2.0,1.0,2.2,9.6,0.0,6.0,3.0,8.0,41.0,40.0,7.0,43.0,1.0,2.0,0.0,40.0,482.0,74.0,381.0,117.0,208.0,33.0,186.0,270.0,102.0,177.0,8.0,8.0,12.0,1.4,14.0,0.09,82.0,77.0,86.0,59.0,0.0,3.027027027027027,8.0,1.0,2.891891891891892,11.0,1.0,2.4864864864864864,11.0,0.0,0.5135135135135135,3.0
File,HeartbeatTxnRangeResponse.java,9.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,2.2,11.8,0.0,6.0,3.0,6.0,47.0,46.0,6.0,49.0,1.0,2.0,0.0,46.0,588.0,80.0,482.0,130.0,251.0,32.0,219.0,331.0,123.0,229.0,9.0,8.0,16.0,1.4,11.4,0.07,110.0,105.0,120.0,65.0,0.0,2.9767441860465116,7.0,1.0,2.953488372093023,15.0,1.0,2.9302325581395348,15.0,0.0,0.6511627906976745,4.0
File,HistoryLogger.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,2.0,4.0,17.0,19.0,15.0,1.0,19.0,13.0,3.0,0.0,3.0,162.0,29.0,120.0,55.0,64.0,13.0,64.0,85.0,44.0,45.0,1.0,1.0,1.0,1.0,40.0,0.11,19.0,19.0,19.0,19.0,3.0,6.222222222222222,15.0,2.0,3.6666666666666665,15.0,1.0,1.0,1.0,0.0,0.0,0.0
File,Hive.java,20.0,1.0,14.0,6.0,3.0,3.0,4.0,1.0,1.746604578967792,11.046953822273961,0.04152114862242918,4.0,22.0,7.0,154.0,132.0,4.0,154.0,0.0,22.0,4.0,128.0,3436.0,276.0,2285.0,638.0,1412.0,884.0,963.0,1472.0,535.0,1123.0,28.0,28.0,29.0,1.573535118354676,13.785021342646488,0.39,500.0,498.0,542.0,194.0,0.0,3.2029839450781123,183.0,0.0,3.5960322179577275,133.0,0.0,747.1102221741716,12386305.0,0.0,0.5606248986431699,7.0
File,HiveAccessControlException.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,0.0,1.0,0.0,1.0,4.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,49.0,8.0,20.0,12.0,4.0,21.0,8.0,13.0,10.0,3.0,1.0,1.0,1.0,2.0,0.0,1.05,4.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,HiveAccessController.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,22.8,0.2,1.0,0.0,0.0,13.0,13.0,0.0,13.0,13.0,0.0,0.0,0.0,72.0,16.0,34.0,33.0,0.0,22.0,17.0,18.0,18.0,0.0,0.0,0.0,0.0,1.2,17.2,0.65,0.0,0.0,0.0,0.0,1.0,3.8088235294117645,11.0,0.0,4.5588235294117645,34.0,0.0,2.1911764705882355,13.0,0.0,0.7058823529411765,4.0
File,HiveAccumuloColumnMapping.java,7.0,0.0,5.0,2.0,1.0,1.0,1.0,1.0,1.0,8.5,0.0,1.0,0.0,1.0,7.0,7.0,4.0,7.0,0.0,0.0,0.0,7.0,93.0,14.0,48.0,20.0,19.0,31.0,22.0,33.0,17.0,18.0,2.0,2.0,2.0,1.5,28.5,0.65,10.0,10.0,10.0,7.0,2.0,4.714285714285714,7.0,1.0,3.0,5.0,1.0,1.4285714285714286,2.0,0.0,0.42857142857142855,1.0
File,HiveAccumuloHelper.java,29.0,2.0,14.0,14.0,3.0,3.0,3.0,1.0,1.0,23.0,0.0,1.0,0.0,17.0,8.0,8.0,0.0,8.0,1.0,0.0,0.0,7.0,315.0,29.0,149.0,83.0,91.0,137.0,85.0,105.0,68.0,60.0,5.0,5.0,6.0,1.0,20.0,0.92,20.0,20.0,21.0,10.0,0.0,6.076923076923077,12.0,1.0,7.0,16.0,1.0,2.230769230769231,6.0,0.0,0.8461538461538461,2.0
File,HiveAccumuloMapColumnMapping.java,7.0,0.0,6.0,1.0,1.0,1.0,2.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,8.0,8.0,4.0,8.0,0.0,0.0,0.0,8.0,99.0,15.0,53.0,22.0,23.0,31.0,23.0,33.0,17.0,17.0,3.0,3.0,5.0,2.0,38.0,0.58,11.0,11.0,14.0,8.0,4.0,5.428571428571429,8.0,1.0,1.8571428571428572,3.0,1.0,1.1428571428571428,2.0,0.0,0.14285714285714285,1.0
File,HiveAccumuloRecordReader.java,8.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,2.0,13.0,0.0,1.0,0.0,0.0,8.0,8.0,2.0,8.0,0.0,1.0,0.0,7.0,122.0,14.0,87.0,48.0,36.0,25.0,50.0,64.0,40.0,34.0,5.0,5.0,5.0,1.0,63.0,0.29,13.0,13.0,13.0,8.0,0.0,1.2857142857142858,4.0,1.0,4.571428571428571,17.0,1.0,2.0,7.0,0.0,0.5714285714285714,3.0
File,HiveAccumuloRowIdColumnMapping.java,6.0,1.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,43.0,6.0,16.0,9.0,4.0,21.0,7.0,10.0,7.0,3.0,1.0,1.0,1.0,2.0,0.0,1.31,2.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,3.0,1.0,1.0,1.0,0.0,0.0,0.0
File,HiveAccumuloSplit.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,2.0,11.0,0.0,1.0,0.0,1.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,94.0,13.0,55.0,29.0,18.0,26.0,29.0,39.0,24.0,16.0,2.0,2.0,2.0,2.0,0.0,0.47,9.0,9.0,9.0,8.0,1.0,2.0,3.0,1.0,1.6666666666666667,4.0,1.0,1.1666666666666667,2.0,0.0,0.16666666666666666,1.0
File,HiveAccumuloTableInputFormat.java,30.0,3.0,20.0,7.0,5.0,5.0,5.0,2.0,1.5,68.5,0.0,1.0,0.0,1.0,15.0,15.0,3.0,15.0,0.0,0.0,13.0,2.0,562.0,72.0,362.0,137.0,216.0,128.0,199.0,256.0,126.0,163.0,12.0,12.0,12.0,1.0,73.5,0.35,68.0,68.0,73.0,30.0,3.0,9.205882352941176,25.0,1.0,13.470588235294118,31.0,1.0,15.205882352941176,147.0,0.0,0.8823529411764706,4.0
File,HiveAccumuloTableOutputFormat.java,12.0,1.0,9.0,2.0,2.0,2.0,2.0,1.0,1.0,39.0,0.0,1.0,0.0,0.0,11.0,11.0,1.0,11.0,4.0,0.0,5.0,2.0,190.0,29.0,120.0,45.0,60.0,41.0,57.0,79.0,40.0,46.0,7.0,7.0,7.0,1.5,75.0,0.34,21.0,21.0,21.0,11.0,0.0,7.15,16.0,1.0,15.55,52.0,1.0,1.7,11.0,0.0,0.45,5.0
