file,lines_added,lines_deleted,num_commits,num_bug_fixes,num_all_commits,num_developers,num_all_developers,avg_time_between_changes,avg_time_all_versions,avg_expertise,min_expertise
ql/src/test/queries/clientpositive/create_like_view.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/count.q,34,0,3,0,0,2,0,10928782.5,0,902.5,180
ql/src/test/queries/clientpositive/create_nested_type.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/create_skewed_table1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/create_genericudaf.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/create_or_replace_view.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/create_like.q,1,1,1,0,0,1,0,0,0,83.0,83
ql/src/test/queries/clientpositive/create_union_table.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/create_udaf.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/create_merge_compressed.q,2,0,1,0,0,1,0,0,0,681.0,681
ql/src/test/queries/clientpositive/create_view_translate.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/create_struct_table.q,26,3,1,0,0,1,0,0,0,183.0,183
ql/src/test/queries/clientpositive/create_table_like_stats.q,30,0,1,0,0,1,0,0,0,215.0,215
ql/src/test/queries/clientpositive/create_view.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/create_view_defaultformats.q,14,0,1,0,0,1,0,0,0,82.0,82
ql/src/test/queries/clientpositive/create_view_partitioned.q,12,0,1,0,0,1,0,0,0,180.0,180
ql/src/test/queries/clientpositive/create_with_constraints2.q,8,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/crtseltbl_serdeprops.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/ct_case_insensitive.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/cross_join.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/cross_prod_3.q,13,0,1,0,0,1,0,0,0,559.0,559
ql/src/test/queries/clientpositive/ctas_char.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/cross_prod_1.q,34,0,1,0,0,1,0,0,0,559.0,559
ql/src/test/queries/clientpositive/cross_product_check_1.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/cross_prod_4.q,10,0,1,0,0,1,0,0,0,559.0,559
ql/src/test/queries/clientpositive/cross_product_check_2.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/ctas_date.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/ctas_uses_database_location.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/ctas_varchar.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/ctas.q,1,1,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/cross_join_merge.q,20,0,3,0,0,2,0,6608485.5,0,287.5,54
ql/src/test/queries/clientpositive/ctas_colname.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/ctas_uses_table_location.q,1,0,1,0,0,1,0,0,0,103.0,103
ql/src/test/queries/clientpositive/cteViews.q,8,0,1,1,0,1,0,0,0,225.0,225
ql/src/test/queries/clientpositive/cte_2.q,5,0,1,0,0,1,0,0,0,180.0,180
ql/src/test/queries/clientpositive/cte_6.q,10,0,1,0,0,1,0,0,0,215.0,215
ql/src/test/queries/clientpositive/cte_4.q,56,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/cte_7.q,14,0,1,0,0,1,0,0,0,215.0,215
ql/src/test/queries/clientpositive/custom_input_output_format.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/cte_5.q,24,0,2,0,0,2,0,16675478.0,0,500.0,479
ql/src/test/queries/clientpositive/cte_1.q,36,1,3,0,0,2,0,20652028.5,0,329.5,180
ql/src/test/queries/clientpositive/database_location.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/current_date_timestamp.q,102,0,1,0,0,1,0,0,0,180.0,180
ql/src/test/queries/clientpositive/cte_3.q,32,0,2,0,0,2,0,16675478.0,0,500.0,479
ql/src/test/queries/clientpositive/database_properties.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/cte_mat_1.q,9,0,2,0,0,2,0,16675478.0,0,500.0,479
ql/src/test/queries/clientpositive/date_1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/cte_mat_3.q,9,0,2,0,0,2,0,16675478.0,0,500.0,479
ql/src/test/queries/clientpositive/cte_mat_2.q,9,0,2,0,0,2,0,16675478.0,0,500.0,479
ql/src/test/queries/clientpositive/cte_mat_4.q,40,0,2,0,0,2,0,16675478.0,0,500.0,479
ql/src/test/queries/clientpositive/cte_mat_5.q,24,0,2,0,0,2,0,16675478.0,0,500.0,479
ql/src/test/queries/clientpositive/database_drop.q,8,30,1,0,0,1,0,0,0,375.0,375
ql/src/test/queries/clientpositive/database.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/date_4.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/date_3.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/date_serde.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/date_comparison.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/date_join1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/create_with_constraints.q,154,0,10,0,0,4,0,6503379.888888889,0,243.0,73
ql/src/test/queries/clientpositive/date_2.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/dbtxnmgr_query2.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dbtxnmgr_abort.q,6,0,1,0,0,1,0,0,0,87.0,87
ql/src/test/queries/clientpositive/dbtxnmgr_query1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dbtxnmgr_query5.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/date_udf.q,13,2,1,0,0,1,0,0,0,183.0,183
ql/src/test/queries/clientpositive/date_timestamp_prec.q,8,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/dbtxnmgr_compact2.q,1,1,1,0,0,1,0,0,0,87.0,87
ql/src/test/queries/clientpositive/dbtxnmgr_compact1.q,1,1,1,0,0,1,0,0,0,87.0,87
ql/src/test/queries/clientpositive/decimal_1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dbtxnmgr_compact3.q,1,1,1,0,0,1,0,0,0,87.0,87
ql/src/test/queries/clientpositive/dbtxnmgr_query4.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/dbtxnmgr_ddl1.q,0,0,1,0,0,1,0,0,0,479.0,479
ql/src/test/queries/clientpositive/dbtxnmgr_query3.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_2.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/decimal_10_0.q,3,3,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_1_1.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_precision2.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dbtxnmgr_showlocks.q,20,0,2,0,0,2,0,18068838.0,0,173.5,87
ql/src/test/queries/clientpositive/decimal_3.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_4.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_5.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_join2.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_6.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_serde.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_join.q,1,0,1,0,1,1,1,0,0,183.0,183
ql/src/test/queries/clientpositive/decimal_trailing.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/default_partition_name.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/decimal_udf.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_udf2.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/decimal_precision.q,19,12,3,0,0,2,0,20826339.5,0,925.0,225
ql/src/test/queries/clientpositive/default_constraint.q,180,0,1,0,0,1,0,0,0,180.0,180
ql/src/test/queries/clientpositive/decimal_skewjoin.q,19,0,2,1,0,2,0,761842.0,0,338.5,198
ql/src/test/queries/clientpositive/default_file_format.q,35,0,1,0,0,1,0,0,0,103.0,103
ql/src/test/queries/clientpositive/decimal_stats.q,1,1,2,0,0,2,0,36049514.0,0,580.0,479
ql/src/test/queries/clientpositive/delete_all_partitioned.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/delete_all_non_partitioned.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/delimiter.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/desc_tbl_part_cols.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/delete_tmp_table.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/desc_non_existent_tbl.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/delete_orig_table.q,5,1,2,1,0,1,0,69434363.0,0,183.0,183
ql/src/test/queries/clientpositive/delete_where_no_match.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/describe_comment_indent.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/delete_where_non_partitioned.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/describe_comment_nonascii.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/describe_database.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/describe_database_json.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/delete_whole_partition.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/describe_formatted_view_partitioned.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/delete_where_partitioned.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/describe_formatted_view_partitioned_json.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/describe_syntax.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/describe_table_json.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/describe_xpath.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/disable_file_format_check.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/deleteAnalyze.q,34,0,3,0,0,3,0,23510039.0,0,356.3333333333333,215
ql/src/test/queries/clientpositive/diff_part_input_formats.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/disallow_incompatible_type_change_off.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/display_colstats_tbllvl.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/distinct_stats.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/describe_table.q,4,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/drop_database_removes_partition_dirs.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dfscmd.q,7,0,1,0,0,1,0,0,0,139.0,139
ql/src/test/queries/clientpositive/driverhook.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/disable_merge_for_bucketing.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/drop_function.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_multi_partitions.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_partitions_filter.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dp_counter_non_mm.q,50,0,1,0,0,1,0,0,0,479.0,479
ql/src/test/queries/clientpositive/drop_partitions_filter2.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/driver_conf_isolation.q,5,0,1,0,0,1,0,0,0,375.0,375
ql/src/test/queries/clientpositive/drop_partitions_filter3.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_table2.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_deleted_partitions.q,18,0,1,0,0,1,0,0,0,21.0,21
ql/src/test/queries/clientpositive/distinct_windowing_no_cbo.q,63,0,2,1,0,2,0,14099449.0,0,1073.0,521
ql/src/test/queries/clientpositive/drop_table.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_table_with_stats.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/distinct_windowing.q,39,0,2,0,0,2,0,32528180.0,0,1073.0,521
ql/src/test/queries/clientpositive/drop_table_purge.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_table_removes_partition_dirs.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_partition_with_stats.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/drop_udf.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_view.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/drop_with_concurrency.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dp_counter_mm.q,52,0,3,0,0,2,0,4689077.0,0,427.0,375
ql/src/test/queries/clientpositive/drop_partitions_filter4.q,39,0,2,1,0,2,0,11842988.0,0,220.0,215
ql/src/test/queries/clientpositive/druid_basic1.q,18,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/druid_basic3.q,95,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/druid_intervals.q,67,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/druid_topn.q,75,0,2,0,0,1,0,34873571.0,0,521.0,521
ql/src/test/queries/clientpositive/druidmini_test1.q,121,0,1,0,0,1,0,0,0,102.0,102
ql/src/test/queries/clientpositive/druidmini_test_alter.q,52,0,1,0,0,1,0,0,0,39.0,39
ql/src/test/queries/clientpositive/druid_timestamptz.q,51,0,2,0,0,2,0,5676176.0,0,311.5,102
ql/src/test/queries/clientpositive/druid_basic2.q,96,0,4,0,0,2,0,7639442.666666667,0,280.0,39
ql/src/test/queries/clientpositive/druidmini_expressions.q,53,0,2,0,1,2,1,2899480.0,0,142.5,102
ql/src/test/queries/clientpositive/druidmini_extractTime.q,164,0,2,0,1,2,1,2899480.0,0,142.5,102
ql/src/test/queries/clientpositive/druidmini_dynamic_partition.q,186,0,3,0,1,2,1,2696059.0,0,142.5,102
ql/src/test/queries/clientpositive/druidmini_floorTime.q,164,0,2,0,1,2,1,2899480.0,0,142.5,102
ql/src/test/queries/clientpositive/druidkafkamini_basic.q,75,0,3,0,2,2,2,1475251.5,1008552.0,111.0,39
ql/src/test/queries/clientpositive/druid_timeseries.q,111,0,5,0,0,3,0,12155063.75,0,749.3333333333334,102
ql/src/test/queries/clientpositive/dynamic_rdd_cache.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/druidmini_test_insert.q,142,0,3,0,2,1,1,5736482.0,46192.0,102.0,102
ql/src/test/queries/clientpositive/dynamic_partition_skip_default.q,1,0,1,0,1,1,1,0,0,183.0,183
ql/src/test/queries/clientpositive/dynamic_semijoin_reduction_sw.q,60,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/dynpart_merge.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/dynamic_semijoin_reduction_4.q,65,0,1,0,1,1,1,0,0,354.0,354
ql/src/test/queries/clientpositive/dynamic_partition_insert.q,39,1,3,0,1,3,1,37682472.5,0,662.6666666666666,180
ql/src/test/queries/clientpositive/dynamic_partition_pruning_2.q,4,3,3,0,1,3,1,26848528.0,0,789.0,183
ql/src/test/queries/clientpositive/druidmini_mv.q,115,0,6,0,1,4,1,2170246.2,0,607.75,102
ql/src/test/queries/clientpositive/dynamic_semijoin_reduction_2.q,92,0,5,0,0,2,0,7059806.25,0,208.5,63
ql/src/test/queries/clientpositive/dynpart_sort_optimization2.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/dynpart_sort_opt_bucketing.q,1,1,2,0,0,2,0,66445644.0,0,844.0,63
ql/src/test/queries/clientpositive/encoding_nonutf8.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dynpart_sort_opt_vectorization.q,2,1,3,0,0,2,0,20826339.5,0,920.0,215
ql/src/test/queries/clientpositive/dynpart_sort_optimization_acid2.q,12,0,1,0,0,1,0,0,0,521.0,521
ql/src/test/queries/clientpositive/dynamic_semijoin_user_level.q,108,0,3,0,1,3,1,15812293.5,0,292.3333333333333,183
ql/src/test/queries/clientpositive/empty_dir_in_table.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/dynamic_semijoin_reduction_3.q,116,0,6,0,0,3,0,2915897.0,0,746.3333333333334,260
ql/src/test/queries/clientpositive/dynamic_partition_pruning.q,12,6,6,1,1,5,1,15072989.0,0,587.2,183
ql/src/test/queries/clientpositive/encryption_auto_purge_tables.q,38,0,1,0,0,1,0,0,0,27.0,27
ql/src/test/queries/clientpositive/encryption_drop_view.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/empty_join.q,1,0,2,1,0,2,0,18194075.0,0,580.0,479
ql/src/test/queries/clientpositive/encryption_ctas.q,16,0,1,0,0,1,0,0,0,82.0,82
ql/src/test/queries/clientpositive/encryption_drop_table_in_encrypted_db.q,20,0,1,0,0,1,0,0,0,103.0,103
ql/src/test/queries/clientpositive/encryption_load_data_to_encrypted_tables.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/encryption_select_read_only_encrypted_tbl.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/encryption_insert_partition_static.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/dynpart_sort_optimization.q,3,1,5,0,1,4,1,18841236.25,0,625.5,183
ql/src/test/queries/clientpositive/encryption_select_read_only_unencrypted_tbl.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/encryption_unencrypted_nonhdfs_external_tables.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/dynamic_semijoin_reduction.q,145,0,12,0,0,4,0,2215817.6363636362,0,647.25,51
ql/src/test/queries/clientpositive/encryption_join_unencrypted_tbl.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/encryption_drop_table.q,27,3,3,0,0,2,0,17281721.0,0,94.5,86
ql/src/test/queries/clientpositive/dynpart_sort_optimization_acid.q,90,70,5,0,1,4,1,18908344.5,0,636.75,183
ql/src/test/queries/clientpositive/encryption_insert_partition_dynamic.q,0,12,2,0,0,2,0,2849169.0,0,920.0,215
ql/src/test/queries/clientpositive/enforce_order.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/encryption_insert_values.q,2,4,2,0,0,2,0,2775254.0,0,448.0,375
ql/src/test/queries/clientpositive/encryption_join_with_different_encryption_keys.q,1,0,2,0,0,2,0,63855537.0,0,1000.0,375
ql/src/test/queries/clientpositive/encryption_drop_partition.q,17,3,4,0,0,3,0,14480373.0,0,604.6666666666666,86
ql/src/test/queries/clientpositive/escape3.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/escape_clusterby1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/escape_distributeby1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/equal_ns.q,6,0,1,0,0,1,0,0,0,215.0,215
ql/src/test/queries/clientpositive/enforce_constraint_notnull.q,196,0,2,0,0,1,0,2117910.0,0,180.0,180
ql/src/test/queries/clientpositive/escape_sortby1.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/escape_crlf.q,4,0,1,1,0,1,0,0,0,183.0,183
ql/src/test/queries/clientpositive/exchange_partition2.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exchange_partition.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exchange_partition3.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/except_all.q,58,0,1,0,0,1,0,0,0,215.0,215
ql/src/test/queries/clientpositive/escape_orderby1.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_00_nonpart_empty.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_01_nonpart.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/encryption_move_tbl.q,53,4,4,0,0,4,0,13513015.0,0,292.25,27
ql/src/test/queries/clientpositive/except_distinct.q,58,0,1,0,0,1,0,0,0,215.0,215
ql/src/test/queries/clientpositive/exchgpartition2lel.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/escape_comments.q,17,0,3,0,0,2,0,21244107.5,0,300.0,225
ql/src/test/queries/clientpositive/escape1.q,1,3,3,0,0,3,0,18833771.0,0,799.6666666666666,215
ql/src/test/queries/clientpositive/exim_03_nonpart_over_compat.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exec_parallel_column_stats.q,4,2,1,0,0,1,0,0,0,375.0,375
ql/src/test/queries/clientpositive/exim_02_00_part_empty.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/escape2.q,3,31,4,0,0,3,0,12555847.333333334,0,799.6666666666666,215
ql/src/test/queries/clientpositive/exim_08_nonpart_rename.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_02_part.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_04_all_part.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_10_external_managed.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_04_evolved_parts.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_05_some_part.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_12_external_location.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_06_one_part.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_14_managed_location_over_existing.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_13_managed_location.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_11_managed_external.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_07_all_part_over_nonoverlap.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_09_part_spec_nonoverlap.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_15_external_part.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/explain_ddl.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_16_part_external.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_18_part_external.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_19_part_external_location.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_17_part_managed.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_20_part_managed_location.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/explain_dependency2.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_19_00_part_external_location.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_25_export_parentpath_has_inaccessible_children.q,27,0,1,0,0,1,0,0,0,189.0,189
ql/src/test/queries/clientpositive/exim_hidden_files.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/explain_dependency.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_21_export_authsuccess.q,0,0,3,0,0,2,0,1927867.0,0,193.5,189
ql/src/test/queries/clientpositive/explain_logical.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/explain_rearrange.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/exim_24_import_nonexist_authsuccess.q,0,0,3,0,0,2,0,1927867.0,0,193.5,189
ql/src/test/queries/clientpositive/explain_outputs.q,15,0,1,0,0,1,0,0,0,375.0,375
ql/src/test/queries/clientpositive/exim_22_import_exist_authsuccess.q,0,0,3,0,0,2,0,1927867.0,0,193.5,189
ql/src/test/queries/clientpositive/explaindenpendencydiffengs.q,10,0,1,0,0,1,0,0,0,82.0,82
ql/src/test/queries/clientpositive/explode_null.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/exim_23_import_part_authsuccess.q,0,0,4,0,0,3,0,1352547.3333333333,0,670.6666666666666,189
ql/src/test/queries/clientpositive/expr_cached.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/explainanalyze_4.q,106,0,3,0,1,2,1,25976982.0,0,199.0,183
ql/src/test/queries/clientpositive/external_table_with_space_in_location_path.q,0,0,1,0,0,1,0,0,0,1625.0,1625
ql/src/test/queries/clientpositive/extrapolate_part_stats_date.q,14,0,1,0,0,1,0,0,0,215.0,215
ql/src/test/queries/clientpositive/extract.q,46,0,2,0,0,1,0,1063376.0,0,521.0,521
ql/src/test/queries/clientpositive/fetch_aggregation.q,0,0,0,0,0,0,0,0,0,0,0
ql/src/test/queries/clientpositive/explainanalyze_1.q,48,0,4,0,1,3,1,17317988.0,0,674.3333333333334,183
ql/src/test/queries/clientpositive/explainuser_2.q,10,6,3,0,0,3,0,22470608.5,0,789.6666666666666,63
ql/src/test/queries/clientpositive/extrapolate_part_stats_full.q,0,0,1,0,0,1,0,0,0,1625.0,1625
