Name,lines_added,lines_deleted,comments_added,comments_deleted,commits,bug_fixes,avg_time_between_changes,dev_expertise_avg,dev_expertise_min,developer_count,commits_global,avg_time_between_changes_global,developer_count_global
beeline/src/test/org/apache/hive/beeline/TestBeelineArgParsing.java,96,16,0,0,11,2,64.8,23.333333333333332,0,9,20,76.89473684210526,14
beeline/src/test/org/apache/hive/beeline/TestBufferedRows.java,108,2,0,0,3,2,275.0,20.333333333333332,1,3,3,275.0,3
beeline/src/test/org/apache/hive/beeline/TestClientCommandHookFactory.java,90,8,0,0,3,1,271.0,30.0,3,2,4,292.3333333333333,3
beeline/src/test/org/apache/hive/beeline/TestCommands.java,70,16,0,0,4,1,130.66666666666666,32.0,0,4,4,130.66666666666666,4
beeline/src/test/org/apache/hive/beeline/TestHiveSchemaTool.java,169,99,0,0,11,4,44.3,115.875,1,8,11,44.3,8
beeline/src/test/org/apache/hive/beeline/TestIncrementalRows.java,45,12,0,0,2,1,165.0,30.0,3,2,1,0,1
beeline/src/test/org/apache/hive/beeline/TestShutdownHook.java,43,1,0,0,2,1,340.0,28.5,0,2,2,340.0,2
beeline/src/test/org/apache/hive/beeline/TestTableOutputFormat.java,96,1,0,0,2,0,357.0,1.5,0,2,2,357.0,2
beeline/src/test/org/apache/hive/beeline/cli/TestHiveCli.java,20,5,0,0,5,1,72.5,38.8,0,5,21,50.95,10
beeline/src/test/org/apache/hive/beeline/hs2connection/TestUserHS2ConnectionFileParser.java,190,4,2,0,3,1,266.0,47.333333333333336,35,3,3,266.0,3
beeline/src/test/resources/DummyDriver.txt,0,0,0,0,0,0,0,0,0,0,1,0,1
beeline/src/test/resources/hive-site.xml,13,4,0,0,2,0,97.0,56.0,50,2,6,104.4,5
beeline/src/test/resources/test-hs2-conn-conf-kerberos-http.xml,46,0,0,0,1,0,0,50.0,50,1,1,0,1
beeline/src/test/resources/test-hs2-conn-conf-kerberos-nossl.xml,30,0,0,0,1,0,0,50.0,50,1,1,0,1
beeline/src/test/resources/test-hs2-conn-conf-kerberos-ssl.xml,38,0,0,0,1,0,0,50.0,50,1,1,0,1
beeline/src/test/resources/test-hs2-connection-conf-list.xml,34,0,0,0,1,0,0,50.0,50,1,1,0,1
beeline/src/test/resources/test-hs2-connection-config-noauth.xml,26,0,0,0,1,0,0,50.0,50,1,1,0,1
beeline/src/test/resources/test-hs2-connection-multi-conf-list.xml,34,0,0,0,1,0,0,50.0,50,1,1,0,1
beeline/src/test/resources/test-hs2-connection-zookeeper-config.xml,30,0,0,0,1,0,0,50.0,50,1,1,0,1
bin/beeline,1,15,0,4,4,0,77.0,20.25,0,4,11,143.8,10
bin/ext/beeline.sh,1,2,0,0,1,0,0,57.0,57,1,10,163.55555555555554,7
bin/ext/cleardanglingscratchdir.sh,0,0,0,0,0,0,0,0,0,0,1,0,1
bin/ext/cli.sh,27,33,2,2,6,1,138.0,44.8,1,5,23,156.9090909090909,12
