Kind,Name,AvgCountLine,AvgCountLineBlank,AvgCountLineCode,AvgCountLineComment,AvgCyclomatic,AvgCyclomaticModified,AvgCyclomaticStrict,AvgEssential,CountClassBase,CountClassCoupled,CountClassDerived,CountDeclClass,CountDeclClassMethod,CountDeclClassVariable,CountDeclFunction,CountDeclInstanceMethod,CountDeclInstanceVariable,CountDeclMethod,CountDeclMethodDefault,CountDeclMethodPrivate,CountDeclMethodProtected,CountDeclMethodPublic,CountLine,CountLineBlank,CountLineCode,CountLineCodeDecl,CountLineCodeExe,CountLineComment,CountSemicolon,CountStmt,CountStmtDecl,CountStmtExe,MaxCyclomatic,MaxCyclomaticModified,MaxCyclomaticStrict,MaxInheritanceTree,PercentLackOfCohesion,RatioCommentToCode,SumCyclomatic,SumCyclomaticModified,SumCyclomaticStrict,SumEssential,CountInputMin,CountInputMean,CountInputMax,CountOutputMin,CountOutputMean,CountOutputMax,CountPathMin,CountPathMean,CountPathMax,MaxNestingMin,MaxNestingMean,MaxNestingMax
File,DynamicSerDeTypeSet.java,9.0,0.0,8.0,1.0,2.0,2.0,2.0,1.0,1.0,19.0,0.0,1.0,0.0,1.0,8.0,8.0,1.0,8.0,0.0,0.0,0.0,8.0,129.0,17.0,78.0,38.0,36.0,34.0,43.0,58.0,33.0,31.0,4.0,4.0,4.0,4.0,88.0,0.44,13.0,13.0,13.0,8.0,0.0,2.3333333333333335,5.0,1.0,4.833333333333333,8.0,1.0,2.0,5.0,0.0,0.5,1.0
File,DynamicSerDeTypeString.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,81.0,12.0,47.0,26.0,12.0,22.0,18.0,28.0,18.0,10.0,2.0,2.0,2.0,4.0,0.0,0.47,9.0,9.0,9.0,8.0,0.0,1.5,3.0,1.0,1.8333333333333333,4.0,1.0,1.1666666666666667,2.0,0.0,0.16666666666666666,1.0
File,DynamicSerDeTypedef.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,1.0,8.0,8.0,0.0,8.0,0.0,1.0,0.0,7.0,79.0,14.0,43.0,24.0,14.0,22.0,19.0,28.0,18.0,12.0,1.0,1.0,1.0,4.0,0.0,0.51,8.0,8.0,8.0,8.0,0.0,0.6666666666666666,3.0,0.0,1.6666666666666667,3.0,1.0,1.0,1.0,0.0,0.0,0.0
File,DynamicSerDeTypei16.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,78.0,11.0,45.0,24.0,14.0,22.0,17.0,26.0,17.0,10.0,2.0,2.0,4.0,4.0,0.0,0.49,8.0,8.0,10.0,7.0,0.0,1.4,3.0,1.0,2.2,4.0,1.0,1.2,2.0,0.0,0.2,1.0
File,DynamicSerDeTypei32.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,14.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,8.0,0.0,0.0,0.0,8.0,82.0,12.0,48.0,25.0,15.0,22.0,18.0,28.0,18.0,11.0,2.0,2.0,4.0,4.0,0.0,0.46,9.0,9.0,11.0,8.0,0.0,1.3333333333333333,3.0,1.0,1.8333333333333333,4.0,1.0,1.1666666666666667,2.0,0.0,0.16666666666666666,1.0
File,DynamicSerDeTypei64.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,13.0,0.0,1.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,7.0,78.0,11.0,45.0,24.0,14.0,22.0,17.0,26.0,17.0,10.0,2.0,2.0,4.0,4.0,0.0,0.49,8.0,8.0,10.0,7.0,0.0,1.4,3.0,1.0,2.2,4.0,1.0,1.2,2.0,0.0,0.2,1.0
File,DynamicSerDeUnflagArgs.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.11,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,DynamicSerDeXception.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,14.0,4.0,9.0,4.0,2.0,1.0,3.0,6.0,4.0,2.0,1.0,1.0,1.0,2.0,0.0,0.11,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,DynamicValue.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.375,9.5,0.375,1.0,0.0,2.0,14.0,14.0,6.0,14.0,0.0,0.0,0.0,14.0,137.0,28.0,89.0,45.0,33.0,20.0,47.0,66.0,40.0,29.0,5.0,5.0,5.0,1.625,21.0,0.22,18.0,18.0,18.0,14.0,0.0,3.1298701298701297,18.0,0.0,3.064935064935065,25.0,0.0,4.766233766233766,212.0,0.0,0.37662337662337664,5.0
File,DynamicValueRegistry.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,10.0,0.3333333333333333,2.0,0.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,30.0,5.0,7.0,5.0,0.0,18.0,3.0,5.0,5.0,0.0,0.0,0.0,0.0,1.3333333333333333,16.666666666666668,2.57,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,6.0,25.0,0.0,5.6,25.0,0.0,0.8,3.0
File,DynamicValueRegistryTez.java,14.0,1.0,12.0,1.0,3.0,3.0,3.0,1.0,1.5,15.0,0.0,2.0,0.0,1.0,5.0,5.0,5.0,5.0,0.0,0.0,1.0,4.0,137.0,18.0,98.0,56.0,44.0,21.0,70.0,87.0,57.0,44.0,8.0,8.0,8.0,1.5,25.0,0.21,13.0,13.0,13.0,5.0,2.0,4.666666666666667,8.0,1.0,9.666666666666666,25.0,1.0,9.333333333333334,25.0,0.0,1.3333333333333333,3.0
File,DynamicValueVectorExpression.java,7.0,0.0,7.0,0.0,2.0,1.0,2.0,1.0,1.0,30.0,0.0,1.0,0.0,2.0,31.0,31.0,13.0,31.0,0.0,7.0,0.0,24.0,314.0,42.0,252.0,73.0,156.0,20.0,133.0,175.0,69.0,109.0,18.0,3.0,18.0,2.0,87.0,0.08,61.0,41.0,61.0,41.0,0.0,3.1,18.0,1.0,3.0,24.0,1.0,2.066666666666667,14.0,0.0,0.3333333333333333,2.0
File,ETypeConverter.java,8.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,1.0,4.666666666666667,0.14814814814814814,28.0,1.0,0.0,36.0,37.0,15.0,38.0,11.0,2.0,5.0,20.0,298.0,20.0,257.0,97.0,121.0,21.0,91.0,139.0,78.0,67.0,7.0,7.0,8.0,2.1481481481481484,2.037037037037037,0.08,49.0,46.0,51.0,47.0,0.0,2.764705882352941,14.0,1.0,2.0,9.0,0.0,1.3823529411764706,7.0,0.0,0.23529411764705882,2.0
File,ElapsedTimeLoggingWrapper.java,13.0,0.0,13.0,0.0,2.0,2.0,2.0,1.0,1.0,5.0,6.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,43.0,6.0,20.0,10.0,9.0,17.0,11.0,15.0,10.0,8.0,2.0,2.0,2.0,1.0,0.0,0.85,2.0,2.0,2.0,1.0,1.0,5.5,10.0,1.0,4.0,7.0,0.0,0.5,1.0,0.0,1.0,2.0
File,EmbeddedCLIServiceClient.java,5.0,0.0,5.0,0.0,1.0,1.0,1.0,1.0,1.0,16.0,0.0,1.0,0.0,0.0,26.0,26.0,1.0,26.0,0.0,0.0,0.0,26.0,229.0,32.0,133.0,78.0,28.0,64.0,33.0,60.0,33.0,27.0,1.0,1.0,1.0,2.0,4.0,0.48,26.0,26.0,26.0,26.0,0.0,3.76,8.0,1.0,1.8,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,EmbeddedLockManager.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,2.0,1.2,12.4,0.0,4.0,0.0,1.0,42.0,42.0,11.0,42.0,0.0,15.0,0.0,27.0,471.0,58.0,390.0,119.0,200.0,24.0,156.0,259.0,99.0,182.0,8.0,8.0,9.0,1.6,44.6,0.06,93.0,93.0,99.0,65.0,0.0,4.585365853658536,10.0,0.0,3.902439024390244,14.0,1.0,2.4146341463414633,12.0,0.0,0.8536585365853658,3.0
File,EmbeddedThriftBinaryCLIService.java,6.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,5.333333333333333,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,53.0,7.0,23.0,9.0,9.0,23.0,12.0,17.0,8.0,9.0,2.0,2.0,2.0,3.3333333333333335,22.333333333333332,1.0,4.0,4.0,4.0,3.0,0.0,1.6666666666666667,5.0,1.0,2.6666666666666665,8.0,1.0,1.1666666666666667,2.0,0.0,0.16666666666666666,1.0
File,Employee.java,7.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,9.5,0.0,2.0,4.0,1.0,43.0,39.0,10.0,43.0,0.0,3.0,0.0,40.0,356.0,42.0,235.0,63.0,121.0,79.0,123.0,181.0,58.0,125.0,7.0,7.0,7.0,2.0,75.5,0.34,69.0,61.0,69.0,43.0,0.0,1.3157894736842106,6.0,1.0,2.210526315789474,10.0,1.0,1.2894736842105263,6.0,0.0,0.07894736842105263,1.0
File,EmployeeAvro.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,2.0,10.0,8.0,2.0,5.0,3.0,5.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,EncodedColumnBatch.java,5.0,0.0,5.0,0.0,2.0,2.0,2.0,1.0,1.25,4.75,0.25,2.0,0.0,1.0,16.0,16.0,6.0,16.0,0.0,0.0,1.0,15.0,161.0,24.0,102.0,35.0,46.0,36.0,52.0,83.0,38.0,48.0,6.0,6.0,6.0,1.25,32.25,0.35,28.0,28.0,30.0,19.0,0.0,4.535714285714286,24.0,0.0,1.6785714285714286,5.0,0.0,1.8214285714285714,12.0,0.0,0.4642857142857143,2.0
File,EncodedDataConsumer.java,7.0,0.0,6.0,1.0,1.0,1.0,1.0,1.0,2.0,14.25,0.25,2.0,0.0,1.0,14.0,14.0,6.0,14.0,0.0,1.0,1.0,12.0,136.0,15.0,95.0,46.0,37.0,26.0,45.0,61.0,36.0,27.0,3.0,3.0,3.0,1.25,39.75,0.27,15.0,15.0,15.0,13.0,0.0,4.222222222222222,24.0,0.0,3.814814814814815,34.0,0.0,3.4444444444444446,41.0,0.0,0.5185185185185185,4.0
File,EncodedOrcFile.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,3.0,10.0,7.0,1.0,17.0,5.0,7.0,6.0,1.0,1.0,1.0,1.0,1.0,0.0,1.7,1.0,1.0,1.0,1.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,EncodedReader.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6153846153846154,8.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,58.0,6.0,15.0,14.0,0.0,37.0,9.0,10.0,10.0,0.0,0.0,0.0,0.0,1.4615384615384615,18.153846153846153,2.47,0.0,0.0,0.0,0.0,0.0,5.17741935483871,42.0,0.0,5.661290322580645,58.0,0.0,16129968.241935484,999999999.0,0.0,0.8709677419354839,7.0
File,EncodedReaderImpl.java,21.0,1.0,18.0,3.0,4.0,4.0,5.0,2.0,1.6153846153846154,8.0,0.0,13.0,14.0,6.0,63.0,49.0,30.0,63.0,0.0,25.0,0.0,38.0,1554.0,107.0,1199.0,332.0,814.0,278.0,637.0,887.0,303.0,662.0,55.0,55.0,61.0,1.4615384615384615,18.153846153846153,0.23,255.0,255.0,284.0,115.0,0.0,5.389830508474576,42.0,0.0,5.9491525423728815,58.0,1.0,16950136.118644066,999999999.0,0.0,0.9152542372881356,7.0
File,EncodedTreeReaderFactory.java,9.0,0.0,9.0,0.0,2.0,2.0,2.0,1.0,1.4864864864864864,11.162162162162161,0.0,38.0,21.0,1.0,246.0,225.0,223.0,246.0,1.0,16.0,0.0,229.0,2924.0,380.0,2446.0,838.0,1297.0,115.0,1031.0,1529.0,639.0,968.0,27.0,11.0,27.0,1.5135135135135136,62.67567567567568,0.05,488.0,458.0,497.0,249.0,0.0,4.280701754385965,33.0,0.0,3.3508771929824563,133.0,0.0,4.175438596491228,96.0,0.0,0.36403508771929827,3.0
File,EnforceReadOnlyTables.java,14.0,1.0,13.0,1.0,3.0,3.0,5.0,1.0,2.0,15.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,79.0,10.0,47.0,20.0,22.0,22.0,19.0,31.0,18.0,19.0,5.0,5.0,8.0,1.0,0.0,0.47,6.0,6.0,9.0,2.0,1.0,4.0,7.0,5.0,6.5,8.0,1.0,3.0,5.0,0.0,1.5,3.0
File,EnqueueBean.java,5.0,0.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,37.0,3.0,8.0,5.0,1.0,26.0,3.0,6.0,5.0,1.0,1.0,1.0,1.0,1.0,50.0,3.25,2.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,Entity.java,7.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,1.2777777777777777,8.0,0.3888888888888889,2.0,0.0,1.0,34.0,36.0,15.0,36.0,0.0,2.0,0.0,34.0,378.0,53.0,220.0,63.0,111.0,105.0,103.0,154.0,59.0,98.0,8.0,8.0,9.0,1.7777777777777777,36.27777777777778,0.48,56.0,52.0,58.0,48.0,0.0,3.572972972972973,30.0,1.0,2.9675675675675675,14.0,0.0,1.8108108108108107,16.0,0.0,0.41081081081081083,4.0
File,EntityBase.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,2.5,2.0,0.0,0.0,4.0,4.0,4.0,4.0,0.0,0.0,0.0,4.0,60.0,11.0,22.0,12.0,4.0,27.0,10.0,16.0,12.0,4.0,1.0,1.0,1.0,1.5,0.0,1.23,4.0,4.0,4.0,4.0,1.0,2.25,3.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,EnvironmentContext.java,8.0,0.0,7.0,0.0,2.0,2.0,2.0,1.0,2.0,14.666666666666666,0.0,6.0,3.0,5.0,38.0,37.0,4.0,40.0,1.0,2.0,0.0,37.0,447.0,65.0,357.0,113.0,173.0,28.0,162.0,245.0,104.0,157.0,6.0,6.0,9.0,1.5,14.166666666666666,0.08,75.0,75.0,80.0,50.0,0.0,5.0,29.0,0.0,3.851063829787234,49.0,1.0,1.8936170212765957,9.0,0.0,0.5957446808510638,4.0
File,Equal.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.1538461538461537,7.403846153846154,0.038461538461538464,1.0,0.0,0.0,5.0,5.0,1.0,5.0,0.0,0.0,0.0,5.0,49.0,8.0,20.0,11.0,4.0,21.0,6.0,12.0,8.0,4.0,1.0,1.0,1.0,1.9038461538461537,16.942307692307693,1.05,5.0,5.0,5.0,5.0,0.0,3.3651315789473686,25.0,1.0,3.6414473684210527,22.0,0.0,3.1776315789473686,158.0,0.0,0.4243421052631579,7.0
File,ErrorAndSolution.java,5.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,5.0,5.0,2.0,5.0,1.0,0.0,0.0,4.0,56.0,9.0,27.0,12.0,9.0,20.0,11.0,18.0,10.0,8.0,2.0,2.0,3.0,1.0,20.0,0.74,6.0,6.0,7.0,5.0,0.0,2.5454545454545454,5.0,1.0,3.8181818181818183,12.0,0.0,1.5454545454545454,4.0,0.0,0.7272727272727273,3.0
File,ErrorHeuristic.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.25,7.75,0.75,1.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,59.0,6.0,7.0,6.0,0.0,46.0,5.0,6.0,6.0,0.0,0.0,0.0,0.0,1.75,26.5,6.57,0.0,0.0,0.0,0.0,0.0,2.45,8.0,0.0,5.6,19.0,0.0,1.4,4.0,0.0,0.6,3.0
File,ErrorMsg.java,8.0,0.0,6.0,2.0,2.0,2.0,2.0,1.0,1.0,7.0,0.0,1.0,10.0,7.0,26.0,18.0,300.0,28.0,0.0,7.0,0.0,21.0,822.0,71.0,664.0,517.0,114.0,88.0,104.0,157.0,62.0,111.0,9.0,9.0,9.0,1.0,0.0,0.13,47.0,47.0,48.0,38.0,0.0,12.03125,114.0,1.0,3.15625,12.0,1.0,2.03125,19.0,0.0,0.46875,4.0
File,ErrorType.java,7.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,9.0,27.0,9.0,0.0,3.0,0.0,6.0,137.0,17.0,57.0,36.0,15.0,63.0,19.0,26.0,13.0,13.0,1.0,1.0,1.0,0.0,0.0,1.11,7.0,7.0,7.0,7.0,2.0,3.2,7.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
File,EventCleanerTask.java,9.0,1.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,6.0,0.0,1.0,0.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,52.0,9.0,26.0,14.0,10.0,17.0,14.0,19.0,13.0,9.0,3.0,3.0,3.0,2.0,0.0,0.65,4.0,4.0,4.0,2.0,3.0,3.0,3.0,4.0,4.0,4.0,3.0,3.0,3.0,2.0,2.0,2.0
File,EventMessage.java,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,5.0,14.0,2.0,0.0,0.0,9.0,11.0,16.0,11.0,1.0,0.0,1.0,9.0,106.0,16.0,45.0,29.0,11.0,45.0,16.0,25.0,14.0,11.0,4.0,4.0,5.0,1.0,33.0,1.0,8.0,8.0,9.0,5.0,0.0,9.3125,38.0,1.0,3.375,16.0,0.0,3.125,15.0,0.0,0.25,1.0
File,EventRequestType.java,5.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,3.0,4.0,4.0,5.0,0.0,1.0,0.0,4.0,48.0,7.0,28.0,12.0,11.0,13.0,12.0,16.0,9.0,7.0,4.0,2.0,4.0,0.0,0.0,0.46,6.0,4.0,6.0,3.0,1.0,2.5,4.0,1.0,1.0,1.0,1.0,2.5,4.0,0.0,0.5,1.0
File,EventUtils.java,13.0,0.0,11.0,2.0,2.0,2.0,2.0,2.0,1.8571428571428572,5.571428571428571,0.0,8.0,4.0,0.0,22.0,18.0,10.0,22.0,0.0,2.0,0.0,20.0,266.0,27.0,188.0,58.0,93.0,55.0,71.0,115.0,48.0,69.0,5.0,5.0,6.0,1.0,14.857142857142858,0.29,39.0,39.0,45.0,30.0,0.0,2.8947368421052633,7.0,0.0,2.736842105263158,7.0,0.0,1.9473684210526316,5.0,0.0,0.6842105263157895,2.0
File,EvictingPriorityBlockingQueue.java,6.0,0.0,6.0,0.0,2.0,2.0,2.0,1.0,1.25,4.5,0.0,1.0,0.0,1.0,11.0,11.0,4.0,11.0,0.0,1.0,0.0,10.0,126.0,18.0,82.0,30.0,43.0,27.0,40.0,59.0,29.0,37.0,3.0,3.0,3.0,1.0,14.75,0.33,17.0,17.0,17.0,15.0,1.0,5.0,19.0,1.0,2.933333333333333,10.0,1.0,1.6666666666666667,3.0,0.0,0.6,2.0
File,EvictionAwareAllocator.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,30.0,2.0,6.0,5.0,0.0,22.0,4.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.67,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,EvictionDispatcher.java,5.0,0.0,5.0,1.0,1.0,1.0,1.0,1.0,2.0,10.0,0.0,1.0,0.0,0.0,6.0,6.0,4.0,6.0,0.0,0.0,0.0,6.0,68.0,8.0,38.0,18.0,12.0,23.0,20.0,28.0,16.0,12.0,2.0,2.0,2.0,1.0,58.0,0.61,7.0,7.0,7.0,6.0,1.0,3.0,5.0,1.0,1.4,3.0,1.0,1.2,2.0,0.0,0.2,1.0
File,EvictionListener.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,23.0,2.0,4.0,3.0,0.0,17.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,7.0,0.0,0.3333333333333333,1.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0
File,ExampleUseCase.java,56.0,13.0,22.0,21.0,1.0,1.0,1.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,0.0,0.0,1.0,99.0,19.0,41.0,26.0,21.0,39.0,30.0,32.0,24.0,13.0,1.0,1.0,1.0,1.0,0.0,0.95,1.0,1.0,1.0,1.0,11.0,11.0,11.0,21.0,21.0,21.0,1.0,1.0,1.0,0.0,0.0,0.0
File,Exec.java,10.0,0.0,8.0,2.0,2.0,2.0,2.0,1.0,1.4758064516129032,14.887096774193548,0.056451612903225805,2.0,0.0,5.0,214.0,216.0,46.0,216.0,36.0,0.0,0.0,180.0,2532.0,234.0,1786.0,522.0,970.0,516.0,774.0,1191.0,420.0,875.0,12.0,12.0,15.0,1.4919354838709677,22.669354838709676,0.29,410.0,410.0,448.0,261.0,0.0,4.67890870933893,57.0,0.0,5.315844700944386,108.0,0.0,5551.946484784889,4128832.0,0.0,0.6631689401888772,6.0
File,ExecBean.java,6.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,0.0,0.0,3.0,48.0,4.0,16.0,8.0,5.0,28.0,8.0,12.0,8.0,4.0,1.0,1.0,1.0,1.0,33.0,1.75,3.0,3.0,3.0,3.0,4.0,4.0,4.0,2.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0
File,ExecDriver.java,25.0,3.0,19.0,3.0,4.0,4.0,4.0,1.0,1.6666666666666667,55.0,0.3333333333333333,1.0,7.0,4.0,29.0,22.0,3.0,29.0,0.0,4.0,2.0,23.0,874.0,121.0,647.0,223.0,404.0,107.0,379.0,498.0,210.0,352.0,37.0,37.0,43.0,2.0,72.66666666666667,0.17,117.0,115.0,127.0,36.0,0.0,5.796296296296297,33.0,1.0,9.444444444444445,108.0,1.0,21417.555555555555,990530.0,0.0,0.5370370370370371,5.0
File,ExecMapper.java,18.0,2.0,15.0,2.0,3.0,3.0,3.0,1.0,1.6666666666666667,15.666666666666666,0.0,2.0,2.0,2.0,9.0,7.0,9.0,9.0,0.0,0.0,0.0,9.0,254.0,29.0,175.0,61.0,95.0,50.0,100.0,132.0,59.0,80.0,7.0,7.0,7.0,1.3333333333333333,48.666666666666664,0.29,27.0,27.0,27.0,11.0,1.0,4.230769230769231,12.0,1.0,3.4615384615384617,30.0,1.0,2.6923076923076925,20.0,0.0,0.38461538461538464,3.0
File,ExecMapperContext.java,4.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,0.0,1.0,0.0,0.0,19.0,19.0,9.0,19.0,0.0,0.0,0.0,19.0,151.0,26.0,84.0,37.0,32.0,41.0,42.0,63.0,37.0,26.0,2.0,2.0,3.0,1.0,85.0,0.49,20.0,20.0,21.0,19.0,1.0,4.0,12.0,1.0,1.4444444444444444,5.0,1.0,1.0555555555555556,2.0,0.0,0.05555555555555555,1.0
File,ExecReducer.java,67.0,5.0,56.0,6.0,9.0,9.0,10.0,1.0,2.0,32.0,0.0,1.0,0.0,4.0,3.0,3.0,15.0,3.0,0.0,0.0,0.0,3.0,295.0,27.0,221.0,68.0,142.0,49.0,127.0,156.0,65.0,100.0,15.0,15.0,15.0,2.0,36.0,0.22,28.0,28.0,29.0,3.0,9.0,16.666666666666668,24.0,9.0,24.333333333333332,34.0,10.0,135.33333333333334,369.0,2.0,3.0,4.0
File,ExecService.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,13.0,0.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,35.0,4.0,13.0,12.0,0.0,18.0,7.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0,38.75,1.38,0.0,0.0,0.0,0.0,0.0,3.5294117647058822,11.0,1.0,5.9411764705882355,21.0,0.0,3.823529411764706,12.0,0.0,1.1176470588235294,2.0
File,ExecServiceImpl.java,18.0,1.0,13.0,4.0,3.0,3.0,3.0,1.0,2.0,23.0,0.0,2.0,1.0,4.0,10.0,9.0,4.0,10.0,1.0,3.0,0.0,6.0,251.0,25.0,166.0,72.0,85.0,60.0,85.0,118.0,64.0,73.0,5.0,5.0,5.0,1.0,75.0,0.36,27.0,27.0,28.0,10.0,1.0,4.571428571428571,11.0,3.0,7.142857142857143,21.0,2.0,4.714285714285714,12.0,1.0,1.5714285714285714,2.0
File,ExecuteStatementOperation.java,8.0,0.0,8.0,0.0,2.0,2.0,2.0,1.0,1.0,11.0,2.0,1.0,1.0,0.0,3.0,2.0,1.0,3.0,0.0,0.0,0.0,3.0,58.0,6.0,34.0,18.0,13.0,18.0,18.0,24.0,15.0,10.0,3.0,3.0,3.0,2.0,33.0,0.53,5.0,5.0,5.0,3.0,2.0,5.333333333333333,7.0,1.0,4.333333333333333,9.0,1.0,2.0,4.0,0.0,0.3333333333333333,1.0
File,ExecuteWithHookContext.java,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,37.0,5.0,4.0,3.0,0.0,28.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
File,ExecutionContext.java,4.0,0.0,4.0,0.0,1.0,1.0,1.0,1.0,1.3333333333333333,12.666666666666666,0.0,1.0,0.0,0.0,11.0,11.0,5.0,11.0,1.0,0.0,0.0,10.0,73.0,4.0,51.0,23.0,16.0,18.0,26.0,38.0,22.0,16.0,1.0,1.0,1.0,1.4166666666666667,29.416666666666668,0.35,11.0,11.0,11.0,11.0,0.0,3.9672131147540983,13.0,0.0,5.0,23.0,0.0,2.5081967213114753,40.0,0.0,0.6065573770491803,3.0
